id,pchembl_value,canonical_smiles,target_organism,source
CHEMBL4788258,6.73,O=C(Nc1cnn(-c2csc(C(=O)NCC3CCNCC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4788894,6.5,Cc1cccc(C(=O)/C=C2\Nc3ccccc3NC2=O)c1,Homo sapiens,chembl
CHEMBL4789089,5.46,Cc1ccccc1C(=O)/C=C1\Nc2ccccc2NC1=O,Homo sapiens,chembl
CHEMBL4793426,5.32,N#Cc1ccc2c(c1)N/C(=C\C(=O)c1ccccc1Br)C(=O)N2,Homo sapiens,chembl
CHEMBL4793809,7.1,O=C(Nc1cnn(-c2csc(C(=O)NC3CC3)c2)c1)Nc1ccccc1Cl,Homo sapiens,chembl
CHEMBL4794035,5.78,N#Cc1ccc2c(c1)N/C(=C\C(=O)c1ccccc1Cl)C(=O)N2,Homo sapiens,chembl
CHEMBL4794586,5.29,CC(C)(C)OC(=O)N/C=C1\Nc2ccccc2NC1=O,Homo sapiens,chembl
CHEMBL4795574,6.72,N#Cc1ccc2c(c1)N/C(=C\C(=O)c1cccc3ccccc13)C(=O)N2,Homo sapiens,chembl
CHEMBL4798047,7.07,CN1CCC[C@H]1CNC(=O)c1cc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)cs1,Homo sapiens,chembl
CHEMBL4799531,5.88,O=C1Nc2ccccc2N/C1=C\C(=O)c1ccccc1Br,Homo sapiens,chembl
CHEMBL4799926,7.08,[2H]C([2H])([2H])N1CC[C@@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,Homo sapiens,chembl
CHEMBL4800639,6.22,Nc1cccc(C(=O)/C=C2\Nc3ccccc3NC2=O)c1,Homo sapiens,chembl
CHEMBL482545,6.68,OC1CCCC(c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)C1,Homo sapiens,chembl
CHEMBL482559,6.94,CS(=O)(=O)N[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,Homo sapiens,chembl
CHEMBL482708,8.52,CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1,Homo sapiens,chembl
CHEMBL482753,6.52,CC(=O)N[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,Homo sapiens,chembl
CHEMBL482967,6.83,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,Homo sapiens,chembl
CHEMBL483741,6.61,c1cc(-c2c[nH]nc2C2CCCOC2)nc(NC2CCCC2)n1,Homo sapiens,chembl
CHEMBL4845770,8.3,Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1c(F)cccc1Cl,Homo sapiens,chembl
CHEMBL4847175,8.3,[2H]C([2H])([2H])N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)c(F)cc43)cs2)C1,Homo sapiens,chembl
CHEMBL4847784,7.85,O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4851793,7.62,CNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,Homo sapiens,chembl
CHEMBL485323,6.57,CNC(=O)CN1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,Homo sapiens,chembl
CHEMBL4853326,7.7,CNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(OC)cc32)cs1,Homo sapiens,chembl
CHEMBL485348,5.96,Clc1ccc(-c2n[nH]cc2-c2ccnc(NC3CCCCC3)n2)cc1,Homo sapiens,chembl
CHEMBL485364,5.46,CC(C)Nc1nccc(-c2c[nH]nc2C2CCCCO2)n1,Homo sapiens,chembl
CHEMBL485365,6.45,CC(C)Nc1nccc(-c2c[nH]nc2C2CCCOC2)n1,Homo sapiens,chembl
CHEMBL4853789,7.0,O=C(NC1COC1)c1cc(-n2ncc3nc(Nc4ccccc4Cl)ccc32)cs1,Homo sapiens,chembl
CHEMBL4854405,7.1,Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1ccc(F)cc1Cl,Homo sapiens,chembl
CHEMBL4855542,5.22,Nc1ncc(-c2cccc3ncsc23)cc1-c1ccc2c(c1)CCNC2=O,Homo sapiens,chembl
CHEMBL4855730,4.53,Nc1ncc(-c2ccc(NS(=O)(=O)C3CC3)cc2F)cc1-c1ccc2c(c1)CCNC2=O,Homo sapiens,chembl
CHEMBL4857979,8.7,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)cnc32)cs1,Homo sapiens,chembl
CHEMBL4859957,7.92,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)c(C)nc32)cs1,Homo sapiens,chembl
CHEMBL4860202,5.28,CS(=O)(=O)c1nccc(-c2c(-c3cccc(OCc4ccccc4)c3)nc3sccn23)n1,Homo sapiens,chembl
CHEMBL4861739,9.0,O=C(NC1CC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4862159,6.0,CNC(=O)c1cc(-n2ncc3nc(Nc4ccccc4Cl)ncc32)cs1,Homo sapiens,chembl
CHEMBL4862656,8.4,CC(=O)N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)c(F)cc43)cs2)C1,Homo sapiens,chembl
CHEMBL4863524,5.97,Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1cc(F)ccc1Cl,Homo sapiens,chembl
CHEMBL4864514,7.52,CNC(=O)c1cc(-n2ncc3cc(Oc4ccccc4Cl)ccc32)cs1,Homo sapiens,chembl
CHEMBL4865870,8.7,CC(C)NC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4867426,8.7,O=C(NC1CCOCC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4867931,4.11,COc1cc(NS(=O)(=O)C2CC2)ccc1-c1cnc(N)c(-c2ccc3c(c2)CCNC3=O)c1,Homo sapiens,chembl
CHEMBL4868141,5.19,Nc1ncc(-c2ccc(NS(=O)(=O)C3CC3)cc2OC2CCCCC2)cc1-c1ccc2c(c1)CCNC2=O,Homo sapiens,chembl
CHEMBL4869300,7.51,CC(C)N1CC[C@@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)cs2)C1,Homo sapiens,chembl
CHEMBL4872493,8.22,O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,Homo sapiens,chembl
CHEMBL4872832,8.3,O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)ncc32)cs1,Homo sapiens,chembl
CHEMBL4874134,8.3,CNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4874573,8.7,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4874575,8.7,O=C(N[C@H]1CCOC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4875476,8.3,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4OC)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4875508,9.0,[2H]C([2H])([2H])N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)ccc43)cs2)C1,Homo sapiens,chembl
CHEMBL4876387,8.52,COCCNC(=O)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL4876785,6.77,Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1cccc(F)c1Cl,Homo sapiens,chembl
CHEMBL4877727,8.7,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)ncc32)cs1,Homo sapiens,chembl
CHEMBL4879188,8.4,O=C(NCC(F)F)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,Homo sapiens,chembl
CHEMBL492265,5.18,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1,Homo sapiens,chembl
CHEMBL493708,5.02,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(O[C@H](C)C(F)(F)F)nncc2c1,Homo sapiens,chembl
CHEMBL494072,6.1,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,Homo sapiens,chembl
CHEMBL495727,6.45,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,Homo sapiens,chembl
CHEMBL500830,7.06,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@@H](C)O)C(C)C)C(C)C,Homo sapiens,chembl
CHEMBL502692,5.31,CCOC(=O)c1[nH]nc2c1CCc1c-2[nH]c2ccccc12,Homo sapiens,chembl
CHEMBL502835,6.57,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,Homo sapiens,chembl
CHEMBL503206,6.34,Clc1ccc(-c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)cc1,Homo sapiens,chembl
CHEMBL507249,7.404999999999999,O[C@H]1CC[C@H](c2n[nH]cc2-c2ccnc(NC3CCCC3)n2)CC1,Homo sapiens,chembl
CHEMBL507625,7.0,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,Homo sapiens,chembl
CHEMBL508280,4.91,O=[N+]([O-])c1cnc(Sc2nnc(O)n2-c2ccc3c(c2)OCCO3)s1,Homo sapiens,chembl
CHEMBL509032,7.17,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,Homo sapiens,chembl
CHEMBL510038,6.16,Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,Homo sapiens,chembl
CHEMBL511947,5.68,OCc1[nH]nc2c1CCc1c-2[nH]c2ccccc12,Homo sapiens,chembl
CHEMBL512649,5.495,c1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,Homo sapiens,chembl
CHEMBL513909,5.96,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Homo sapiens,chembl
CHEMBL516816,5.3,COc1ccc(N2CCN(C(C)C)CC2)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,Homo sapiens,chembl
CHEMBL518996,5.22,Cc1ccc(-c2n[nH]cc2-c2ccnc(NC3CCN(C)CC3)n2)cn1,Homo sapiens,chembl
CHEMBL520332,6.09,CC(C)Nc1nccc(-c2c[nH]nc2C2CCOCC2)n1,Homo sapiens,chembl
CHEMBL520488,6.66,CC(C)Nc1nccc(-c2c[nH]nc2C2CCN(S(C)(=O)=O)CC2)n1,Homo sapiens,chembl
CHEMBL521016,6.08,Clc1ccc(-c2n[nH]cc2-c2ccnc(NC3CC3)n2)cc1,Homo sapiens,chembl
CHEMBL521851,6.25,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,Homo sapiens,chembl
CHEMBL522892,6.2,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Homo sapiens,chembl
CHEMBL525191,5.6,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,Homo sapiens,chembl
CHEMBL535,5.37,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Homo sapiens,chembl
CHEMBL541166,5.0,COc1cc2c(cc1O)C[C@@H]1c3cc(O)c(O)cc3C[C@H]3c4cc(O)c(O)cc4CC[N@@+]213,Homo sapiens,chembl
CHEMBL549385,5.75,O=C1/C(=N\O)c2c(-c3ccccc3)cccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL549453,7.0,O=C1/C(=N\O)c2ccc(Br)cc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL549653,6.7,O=C1/C(=N\O)c2ccc(-c3ccccc3)cc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL550534,6.0,COc1cc(CN2C(=O)/C(=N\O)c3ccccc32)cc(OC)c1,Homo sapiens,chembl
CHEMBL550939,6.1,COc1cc(CN2C(=O)/C(=N\O)c3cc(F)ccc32)cc(OC)c1,Homo sapiens,chembl
CHEMBL551024,6.6,NCc1ccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5ccc(C(F)(F)F)cc5F)c4)c3c2)cc1,Homo sapiens,chembl
CHEMBL551140,7.05,Cc1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL551341,6.19,O=C1/C(=N\O)c2ccc([N+](=O)[O-])cc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL552018,5.77,O=C1/C(=N\O)c2cc(OC(F)(F)F)ccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL552079,5.08,O=C1/C(=N\O)c2ccccc2N1Cc1ccc(F)cc1,Homo sapiens,chembl
CHEMBL552423,6.21,CCC(=O)Nc1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL552487,6.29,O=C1/C(=N\O)c2ccccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL552488,5.6,O=C1/C(=N\O)c2cc(Br)ccc2N1Cc1ccccc1,Homo sapiens,chembl
CHEMBL553,5.37,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,Homo sapiens,chembl
CHEMBL554060,5.85,CCc1cccc2c1/C(=N/O)C(=O)N2Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL554276,5.7,N#Cc1cccc2c1/C(=N/O)C(=O)N2Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL556721,6.48,O=C1/C(=N\O)c2ccc(C(F)(F)F)cc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL556925,6.52,O=C(O)c1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL557003,5.24,O=C1/C(=N\O)c2c(-c3cccc(F)c3)cccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL557012,6.16,Cc1cccc2c1/C(=N/O)C(=O)N2Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL557971,5.17,Cc1cccc(CN2C(=O)/C(=N\O)c3ccccc32)c1,Homo sapiens,chembl
CHEMBL558210,4.89,Oc1cc2c(cc1O)[C@H]1Cc3cc(O)c(O)cc3[N@+]13CCc1cc(O)c(O)cc1[C@@H]3C2,Homo sapiens,chembl
CHEMBL559351,5.57,Cc1ccc2c(c1)/C(=N/O)C(=O)N2Cc1cccc(C(F)(F)F)c1,Homo sapiens,chembl
CHEMBL559687,4.52,COC(=O)c1cccc2c1/C(=N/O)C(=O)N2Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL559949,5.16,O=C1/C(=N\O)c2ccccc2N1Cc1ccc([N+](=O)[O-])cc1,Homo sapiens,chembl
CHEMBL560344,6.13,O=C1/C(=N\O)c2cc(Cl)ccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL560541,6.62,COc1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL561540,6.13,O=C1/C(=N\O)c2c(/C=C/c3ccccc3)cccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL561685,6.36,O=C1/C(=N\O)c2cc(F)ccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL562009,6.4,Nc1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL562919,6.0,CCNC(=O)c1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL562974,5.07,O=C1/C(=N\O)c2ccccc2N1Cc1ccccc1F,Homo sapiens,chembl
CHEMBL563057,6.73,O=C1/C(=N\O)c2c(Br)cccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL564389,6.85,C=Cc1cccc2c1/C(=N/O)C(=O)N2Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL564428,6.8,COC(=O)c1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL564447,4.89,O=C1/C(=N\O)c2c(-c3ccc(F)cc3)cccc2N1Cc1cc(F)cc2c1OCOC2,Homo sapiens,chembl
CHEMBL564611,5.09,O=C1/C(=N\O)c2ccccc2N1Cc1cccc(F)c1,Homo sapiens,chembl
CHEMBL564616,6.34,CS(=O)(=O)Nc1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\O,Homo sapiens,chembl
CHEMBL564745,5.8,COc1ccc(CN2C(=O)/C(=N\O)c3cc(F)ccc32)cc1,Homo sapiens,chembl
CHEMBL564829,5.58,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,Homo sapiens,chembl
CHEMBL564999,6.03,O=C1/C(=N\O)c2ccccc2N1Cc1cccc([N+](=O)[O-])c1,Homo sapiens,chembl
CHEMBL565381,4.5,Fc1ccc(-c2nc3ccccc3nc2-c2ccncc2)cc1,Homo sapiens,chembl
CHEMBL565564,5.4,CC(C)Nc1cc(-c2nc3ccccc3nc2-c2ccc(F)cc2)ccn1,Homo sapiens,chembl
CHEMBL568116,6.88,CN1CCN(c2ncn(-c3ccc(Nc4nccc(-c5cc(F)cc(N6CCOCC6)c5)n4)cc3)n2)CC1,Homo sapiens,chembl
CHEMBL570554,7.1,Cc1ncn(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,Homo sapiens,chembl
CHEMBL571023,7.07,c1cncc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)c1,Homo sapiens,chembl
CHEMBL571434,6.85,Cn1nnc(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,Homo sapiens,chembl
CHEMBL571619,6.6,NC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,Homo sapiens,chembl
CHEMBL571626,8.4,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(-n4ccnn4)cc3)n2)cc1,Homo sapiens,chembl
CHEMBL572133,4.92,O=C1/C(=N\O)c2cc(Cl)ccc2N1Cc1ccccc1,Homo sapiens,chembl
CHEMBL572282,6.53,c1ccc(-c2ccnc(Nc3ccc(-n4cncn4)cc3)n2)cc1,Homo sapiens,chembl
CHEMBL572283,6.44,c1cc(-c2ccnc(Nc3ccc(-n4ccnn4)cc3)n2)cc(N2CCOCC2)c1,Homo sapiens,chembl
CHEMBL572878,5.6000000000000005,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,Homo sapiens,chembl
CHEMBL573214,6.8,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,Homo sapiens,chembl
CHEMBL574738,6.38,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,Homo sapiens,chembl
CHEMBL576353,4.55,Cc1cc(O)ccc1-c1cnc2ccccc2n1,Homo sapiens,chembl
CHEMBL580819,4.17,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc(NC(=O)c2ccco2)c1,Homo sapiens,chembl
CHEMBL583042,5.85,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,Homo sapiens,chembl
CHEMBL584899,7.1,N#Cc1cc(-c2ccnc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)n2)cc(N2CCOCC2)c1,Homo sapiens,chembl
CHEMBL585725,6.41,Cc1ncn(-c2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2)n1,Homo sapiens,chembl
CHEMBL585916,8.15,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,Homo sapiens,chembl
CHEMBL585951,6.83,Fc1cc(-c2cc[nH]/c(=N/c3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,Homo sapiens,chembl
CHEMBL603469,7.796666666666667,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Homo sapiens,chembl
CHEMBL608533,5.44,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Homo sapiens,chembl
CHEMBL69151,4.47,c1csc(-c2cnc3ccccc3n2)c1,Homo sapiens,chembl
CHEMBL7064,6.365,O=C1c2ccccc2-c2n[nH]c3cccc1c23,Homo sapiens,chembl
CHEMBL939,5.685,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Homo sapiens,chembl
CHEMBL941,5.625,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Homo sapiens,chembl
